id,index,match_id,period,timestamp,minute,second,event_type_id,event_type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,player_position_id,player_position_name,location_x,location_y,end_location_x,end_location_y,end_location_z,impact_height,duration,under_pressure,counterpress,substituted_player_id,substituted_player_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_cross,pass_cut_back,pass_switch,assisted_shot_id,key_pass_id,follows_dribble,one_on_one,open_goal,statsbomb_xg,off_camera,out,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,outcome_id,outcome_name,type_id,type_name,card_id,card_name,body_part_id,body_part_name,technique_id,technique_name,position_id,position_name,advantage,aerial_won,backheel,defensive,deflected,deflection,first_time,in_chain,miscommunication,nutmeg,offensive,overrun,penalty,recovery_failure,redirect,save_block,through_ball,throw_in,early_video_end,late_video_start,match_suspended,related_events,freeze_frame_player_id,freeze_frame_player_name,freeze_frame_player_position_id,freeze_frame_player_position_name,freeze_frame_teammate,freeze_frame_x,freeze_frame_y,formation_player_id,formation_player_name,formation_position_id,formation_position_name,formation_jersey_number
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,29460,Yoan Severin,5,Left Center Back,19
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,7314,Theo Valls,10,Center Defensive Midfield,15
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,28947,Kastriot Imeri,13,Right Center Midfield,17
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,28961,Miroslav Stevanović,17,Right Wing,9
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,7597,David Douline,15,Left Center Midfield,28
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,28948,Alex Schalk,21,Left Wing,10
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,7367,Grejohn Kyei,23,Center Forward,25
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,28964,Jeremy Frick,1,Goalkeeper,32
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,20302,Gaël Clichy,6,Left Back,3
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,28965,Steve Rouiller,3,Right Center Back,4
e0ec53d4-e08f-4875-8511-00047e16e296,1,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,28963,Anthony Sauthier,2,Right Back,2
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,,
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,29004,Blaž Kramer,22,Right Center Forward,18
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,26142,Adrià Guerrero Aguilar,8,Left Wing Back,3
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,48933,Ousmane Doumbia,11,Left Defensive Midfield,20
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,16613,Antonio Marchesano,19,Center Attacking Midfield,10
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,30661,Becir Omeragic,3,Right Center Back,4
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,5554,Blerim Džemaili,9,Right Defensive Midfield,21
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,48495,Nikola Boranijašević,7,Right Wing Back,19
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,16607,Assan Ceesay,24,Left Center Forward,9
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,16619,Yanick Brecher,1,Goalkeeper,25
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,26909,Fidan Aliti,5,Left Center Back,6
777370bd-5338-4eb0-bdc7-405675fff042,2,3798930,1,00:00,0,0,35,Starting XI,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,,,,,,,,,22105,Mirlind Kryeziu,4,Center Back,31
430c04aa-0109-4af9-b33a-d0062145818e,3,3798930,1,00:00,0,0,18,Half Start,1,1330,Servette,1,Regular Play,995,FC Zürich,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,73e4ab23-614a-4be2-856f-d58a6310d957,,,,,,,,,,,,
73e4ab23-614a-4be2-856f-d58a6310d957,4,3798930,1,00:00,0,0,18,Half Start,1,1330,Servette,1,Regular Play,1330,Servette,,,,,,,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,430c04aa-0109-4af9-b33a-d0062145818e,,,,,,,,,,,,
8c40c9cd-f64f-4a86-ad4e-a6149ca5b8e8,5,3798930,1,00:00:00.794,0,0,30,Pass,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,29004,Blaž Kramer,22,Right Center Forward,61.0,40.1,34.1,43.1,,,1.518842,false,false,,,22105,Mirlind Kryeziu,27.066769,3.0305274,1,Ground Pass,false,false,false,,,false,,,,false,false,0.013862181,0.0068286974,0.007033484,0.010186154,0.009690916,4.9523823E-4,0.006538246,,,65,Kick Off,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,59f899d2-84fd-410c-bd19-e75dee6eb89b,,,,,,,,,,,,
59f899d2-84fd-410c-bd19-e75dee6eb89b,6,3798930,1,00:00:02.313,0,2,42,Ball Receipt*,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,22105,Mirlind Kryeziu,4,Center Back,34.1,43.1,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,8c40c9cd-f64f-4a86-ad4e-a6149ca5b8e8,,,,,,,,,,,,
be14c9e0-16d1-44ea-80d6-98a7a2204132,7,3798930,1,00:00:02.313,0,2,43,Carries,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,22105,Mirlind Kryeziu,4,Center Back,34.1,43.1,34.8,42.9,,,1.193039,false,false,,,,,,,,,,,,,,false,,,,false,false,0.013828276,0.013862181,-3.390573E-5,0.010852128,0.010186154,6.659739E-4,-6.998796E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"59f899d2-84fd-410c-bd19-e75dee6eb89b, c1e58a47-932d-427e-b910-51fdf6d6f415",,,,,,,,,,,,
c1e58a47-932d-427e-b910-51fdf6d6f415,8,3798930,1,00:00:03.506,0,3,30,Pass,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,22105,Mirlind Kryeziu,4,Center Back,34.8,42.9,81.3,76.9,,,2.445771,false,false,,,48495,Nikola Boranijašević,57.60425,0.6313489,3,High Pass,false,false,false,,,false,,,,false,false,0.008443902,0.013828276,-0.0053843735,0.00767424,0.010852128,-0.0031778882,-0.0022064853,,,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,368c86fb-6b94-47dc-bb65-d8349408515c,,,,,,,,,,,,
368c86fb-6b94-47dc-bb65-d8349408515c,9,3798930,1,00:00:05.952,0,5,42,Ball Receipt*,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,48495,Nikola Boranijašević,7,Right Wing Back,81.3,76.9,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,c1e58a47-932d-427e-b910-51fdf6d6f415,,,,,,,,,,,,
ba566e72-d6e3-4c2b-8f7c-adbf92817c5f,10,3798930,1,00:00:05.952,0,5,30,Pass,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,48495,Nikola Boranijašević,7,Right Wing Back,81.3,76.9,95.1,64.4,,,1.090071,false,false,,,,,18.619614,-0.7360087,2,Low Pass,false,false,false,,,false,,,,false,false,0.012667891,0.008443902,0.0042239884,0.0082958415,0.00767424,6.216015E-4,0.003602387,9,Incomplete,,,,,37,Head,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,bcb35f04-a9bc-4c22-a956-c0ef3ce158b9,,,,,,,,,,,,
bcb35f04-a9bc-4c22-a956-c0ef3ce158b9,11,3798930,1,00:00:07.042,0,7,2,Ball Recovery,2,995,FC Zürich,9,From Kick Off,1330,Servette,20302,Gaël Clichy,6,Left Back,25.0,15.7,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ba566e72-d6e3-4c2b-8f7c-adbf92817c5f,,,,,,,,,,,,
15dfb7d9-4cfb-4002-9574-04ce7bdcedde,12,3798930,1,00:00:07.042,0,7,43,Carries,2,995,FC Zürich,9,From Kick Off,1330,Servette,20302,Gaël Clichy,6,Left Back,25.0,15.7,33.0,5.5,,,2.052081,true,false,,,,,,,,,,,,,,false,,,,false,false,0.009230344,0.00767424,0.0015561036,0.0116684865,0.008443902,0.0032245843,-0.0016684807,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"106fcb29-5cdb-4699-bee5-bf6a77750e06, bcb35f04-a9bc-4c22-a956-c0ef3ce158b9, ea231464-4a89-4735-b64d-c69a1cb52e53",,,,,,,,,,,,
106fcb29-5cdb-4699-bee5-bf6a77750e06,13,3798930,1,00:00:09.045,0,9,17,Pressure,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,48495,Nikola Boranijašević,7,Right Wing Back,87.1,74.0,,,,,0.292785,false,true,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"15dfb7d9-4cfb-4002-9574-04ce7bdcedde, ea231464-4a89-4735-b64d-c69a1cb52e53",,,,,,,,,,,,
ea231464-4a89-4735-b64d-c69a1cb52e53,14,3798930,1,00:00:09.094,0,9,30,Pass,2,995,FC Zürich,9,From Kick Off,1330,Servette,20302,Gaël Clichy,6,Left Back,33.0,5.5,83.6,4.6,,,3.616607,true,false,,,7367,Grejohn Kyei,50.608,-0.017784687,3,High Pass,false,false,false,,,false,,,,false,false,0.011099641,0.009230344,0.0018692976,0.009635782,0.0116684865,-0.0020327047,0.0039020022,9,Incomplete,,,,,38,Left Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"106fcb29-5cdb-4699-bee5-bf6a77750e06, 5a047e55-de93-4c21-ad96-c335666cff77, c1c23711-baf5-4185-be30-cd0b3cc63a2d",,,,,,,,,,,,
597e9a91-5a20-4f3d-b729-a916fcbe4f57,15,3798930,1,00:00:12.693,0,12,17,Pressure,2,995,FC Zürich,9,From Kick Off,1330,Servette,7367,Grejohn Kyei,23,Center Forward,85.8,4.6,,,,,1.167678,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"1af727fd-1ee0-49fe-a872-b9028544ad2b, 4456c24a-b7b9-40f2-86ad-8af38221fe61, 5a047e55-de93-4c21-ad96-c335666cff77, 5be003ea-ff13-4efc-8e1a-32b1996ea5ad",,,,,,,,,,,,
c1c23711-baf5-4185-be30-cd0b3cc63a2d,16,3798930,1,00:00:12.711,0,12,42,Ball Receipt*,2,995,FC Zürich,9,From Kick Off,1330,Servette,7367,Grejohn Kyei,23,Center Forward,81.8,4.6,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,9,Incomplete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,ea231464-4a89-4735-b64d-c69a1cb52e53,,,,,,,,,,,,
5a047e55-de93-4c21-ad96-c335666cff77,17,3798930,1,00:00:12.711,0,12,10,Interception,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,30661,Becir Omeragic,3,Right Center Back,36.5,75.5,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.009635782,0.0116684865,-0.0020327047,0.011099641,0.009230344,0.0018692976,-0.0039020022,4,Won,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"597e9a91-5a20-4f3d-b729-a916fcbe4f57, ea231464-4a89-4735-b64d-c69a1cb52e53",,,,,,,,,,,,
4456c24a-b7b9-40f2-86ad-8af38221fe61,18,3798930,1,00:00:12.711,0,12,43,Carries,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,30661,Becir Omeragic,3,Right Center Back,36.5,75.5,33.2,78.6,,,1.092439,true,false,,,,,,,,,,,,,,false,,,,false,false,0.008304523,0.009635782,-0.0013312586,0.01202661,0.011099641,9.2696864E-4,-0.0022582272,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"1af727fd-1ee0-49fe-a872-b9028544ad2b, 3673fafe-705b-44b1-b620-3c4786c57376, 597e9a91-5a20-4f3d-b729-a916fcbe4f57, 5a047e55-de93-4c21-ad96-c335666cff77",,,,,,,,,,,,
3673fafe-705b-44b1-b620-3c4786c57376,19,3798930,1,00:00:13.803,0,13,39,Dribbled Past,2,995,FC Zürich,9,From Kick Off,1330,Servette,7367,Grejohn Kyei,23,Center Forward,86.9,1.5,,,,,0.0,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"1af727fd-1ee0-49fe-a872-b9028544ad2b, 4456c24a-b7b9-40f2-86ad-8af38221fe61, 5be003ea-ff13-4efc-8e1a-32b1996ea5ad",,,,,,,,,,,,
1af727fd-1ee0-49fe-a872-b9028544ad2b,20,3798930,1,00:00:13.803,0,13,14,Dribble,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,30661,Becir Omeragic,3,Right Center Back,33.2,78.6,,,,,0.0,true,false,,,,,,,,,,,,,,false,,,,false,false,0.008304523,0.008304523,0.0,0.01202661,0.01202661,0.0,0.0,8,Complete,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"3673fafe-705b-44b1-b620-3c4786c57376, 597e9a91-5a20-4f3d-b729-a916fcbe4f57",,,,,,,,,,,,
5be003ea-ff13-4efc-8e1a-32b1996ea5ad,21,3798930,1,00:00:13.803,0,13,43,Carries,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,30661,Becir Omeragic,3,Right Center Back,33.2,78.6,43.6,78.6,,,2.114739,true,false,,,,,,,,,,,,,,false,,,,false,false,0.0098048905,0.008304523,0.0015003672,0.011564406,0.01202661,-4.6220422E-4,0.0019625714,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"1af727fd-1ee0-49fe-a872-b9028544ad2b, 3673fafe-705b-44b1-b620-3c4786c57376, 597e9a91-5a20-4f3d-b729-a916fcbe4f57, b98c979b-70f6-4649-937b-733fcb82b184, e99c5e79-b8c3-41e9-8b1f-82b21f4ce654",,,,,,,,,,,,
b98c979b-70f6-4649-937b-733fcb82b184,22,3798930,1,00:00:15.393,0,15,17,Pressure,2,995,FC Zürich,9,From Kick Off,1330,Servette,7314,Theo Valls,10,Center Defensive Midfield,76.5,1.5,,,,,0.527658,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"5be003ea-ff13-4efc-8e1a-32b1996ea5ad, e99c5e79-b8c3-41e9-8b1f-82b21f4ce654",,,,,,,,,,,,
e99c5e79-b8c3-41e9-8b1f-82b21f4ce654,23,3798930,1,00:00:15.918,0,15,30,Pass,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,30661,Becir Omeragic,3,Right Center Back,43.6,78.6,51.4,78.6,,,0.608304,true,false,,,48495,Nikola Boranijašević,7.8,0.0,1,Ground Pass,false,false,false,,,false,,,,false,false,0.011416939,0.0098048905,0.0016120486,0.01183069,0.011564406,2.6628468E-4,0.0013457639,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"186d177f-be57-4933-b24a-faf80a70f005, b98c979b-70f6-4649-937b-733fcb82b184",,,,,,,,,,,,
186d177f-be57-4933-b24a-faf80a70f005,24,3798930,1,00:00:16.526,0,16,42,Ball Receipt*,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,48495,Nikola Boranijašević,7,Right Wing Back,51.4,78.6,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,e99c5e79-b8c3-41e9-8b1f-82b21f4ce654,,,,,,,,,,,,
40477e0d-b20e-4642-938a-c81f5a673d05,25,3798930,1,00:00:16.526,0,16,43,Carries,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,48495,Nikola Boranijašević,7,Right Wing Back,51.4,78.6,55.8,77.1,,,2.197996,true,false,,,,,,,,,,,,,,false,,,,false,false,0.014359568,0.011416939,0.0029426292,0.009711324,0.01183069,-0.002119366,0.0050619952,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"186d177f-be57-4933-b24a-faf80a70f005, 94d0eeb5-6b67-4bfc-91d7-1774f4bb6e4a, b5d2db57-b8b6-4064-9c4d-23b34a19d156",,,,,,,,,,,,
b5d2db57-b8b6-4064-9c4d-23b34a19d156,26,3798930,1,00:00:17.911,0,17,17,Pressure,2,995,FC Zürich,9,From Kick Off,1330,Servette,28947,Kastriot Imeri,13,Right Center Midfield,64.9,3.0,,,,,0.808797,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,40477e0d-b20e-4642-938a-c81f5a673d05,,,,,,,,,,,,
94d0eeb5-6b67-4bfc-91d7-1774f4bb6e4a,27,3798930,1,00:00:18.724,0,18,30,Pass,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,48495,Nikola Boranijašević,7,Right Wing Back,55.8,77.1,66.9,77.1,,,0.676652,false,false,,,5554,Blerim Džemaili,11.1,0.0,1,Ground Pass,false,false,false,,,false,,,,false,false,0.013476236,0.014359568,-8.8333245E-4,0.008274481,0.009711324,-0.0014368435,5.535111E-4,,,,,,,40,Right Foot,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,d7922bd0-f2e6-44c1-906a-005c81609e23,,,,,,,,,,,,
d7922bd0-f2e6-44c1-906a-005c81609e23,28,3798930,1,00:00:19.401,0,19,42,Ball Receipt*,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,5554,Blerim Džemaili,9,Right Defensive Midfield,66.9,77.1,,,,,,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,94d0eeb5-6b67-4bfc-91d7-1774f4bb6e4a,,,,,,,,,,,,
ee8107c9-7df8-442c-a08f-d19eb49de2a4,29,3798930,1,00:00:19.401,0,19,43,Carries,2,995,FC Zürich,9,From Kick Off,995,FC Zürich,5554,Blerim Džemaili,9,Right Defensive Midfield,66.9,77.1,64.9,77.7,,,0.435651,true,false,,,,,,,,,,,,,,false,,,,false,false,0.013995978,0.013476236,5.1974226E-4,0.009011435,0.008274481,7.369546E-4,-2.1721236E-4,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"96edc2a9-a026-402d-88dc-e39ce0136063, a77cf430-cd6d-4b71-9d5b-0209f9ee3df4, d7922bd0-f2e6-44c1-906a-005c81609e23",,,,,,,,,,,,
96edc2a9-a026-402d-88dc-e39ce0136063,30,3798930,1,00:00:19.522,0,19,17,Pressure,2,995,FC Zürich,9,From Kick Off,1330,Servette,20302,Gaël Clichy,6,Left Back,53.2,3.0,,,,,2.085187,false,false,,,,,,,,,,,,,,false,,,,false,false,,,,,,,,,,,,,,,,,,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,"a77cf430-cd6d-4b71-9d5b-0209f9ee3df4, ee8107c9-7df8-442c-a08f-d19eb49de2a4",,,,,,,,,,,,
